hour,weekday,service_avg_minutes,queue_length,counters_active,priority,wait_minutes
14,3,20,19,2,1,180
12,1,20,7,4,1,39
12,3,18,8,3,4,7
14,2,18,14,2,3,151
9,3,20,13,5,1,63
10,0,30,12,3,2,84
9,3,10,14,5,1,18
15,6,18,6,2,1,47
15,1,18,18,3,1,147
15,0,15,15,4,1,46
16,1,20,12,4,2,44
13,4,35,6,5,1,42
14,6,30,8,3,1,43
12,1,12,9,3,1,24
9,5,30,7,3,2,57
12,4,30,7,4,1,64
11,4,35,11,3,1,170
10,2,25,13,4,1,51
13,3,15,7,4,1,28
17,4,20,10,3,1,53
9,1,30,12,5,1,60
12,4,35,7,2,4,33
11,2,25,11,4,1,67
10,3,35,19,2,1,180
14,4,25,12,4,1,152
12,4,25,6,3,4,16
15,2,18,15,4,4,14
12,3,15,10,4,1,20
9,2,20,13,4,1,38
8,0,20,10,2,1,91
13,2,12,7,3,1,18
13,2,15,7,3,3,30
10,1,25,12,3,3,118
11,1,25,15,5,1,81
16,1,10,13,3,2,31
12,0,20,5,4,1,20
14,5,18,9,2,1,79
12,0,15,10,4,1,39
9,2,30,13,4,1,88
13,6,35,4,3,1,36
10,4,30,13,2,1,180
8,3,15,8,3,1,34
9,3,12,10,2,1,71
8,5,18,6,3,1,23
13,4,25,5,4,1,18
13,1,18,8,4,1,16
9,3,35,12,3,1,136
9,2,12,10,4,1,32
15,4,18,14,4,1,65
12,2,20,7,4,1,40
10,4,20,14,4,1,96
13,3,18,5,3,2,16
8,1,18,11,2,1,75
10,1,18,10,4,1,36
13,3,20,5,2,1,70
15,3,35,16,3,1,180
11,4,30,13,3,3,155
11,2,12,14,2,1,76
10,1,12,15,3,1,72
14,3,10,17,3,1,68
9,5,12,10,4,1,34
12,2,35,6,4,1,63
14,2,15,11,3,1,34
8,3,18,7,3,3,34
14,0,25,12,2,3,131
12,1,30,8,4,1,75
11,5,20,8,3,2,35
11,3,15,10,2,4,34
13,1,25,6,4,3,17
11,2,30,13,4,1,49
17,1,30,7,4,1,46
11,3,10,13,2,3,66
12,4,15,7,4,3,16
13,5,10,5,4,1,7
13,5,18,3,4,1,11
13,3,15,7,2,1,46
16,1,30,9,2,1,180
14,2,20,10,5,2,26
8,3,15,6,2,1,33
8,0,25,8,4,3,27
12,1,10,6,2,1,30
15,2,10,18,4,2,30
12,2,18,6,4,3,27
17,3,30,11,3,1,169
11,4,35,19,3,3,180
14,5,12,6,5,1,15
10,3,15,15,2,1,69
13,2,18,6,5,1,18
10,3,15,11,3,2,32
12,1,35,10,4,1,101
11,3,12,14,5,1,30
13,6,20,3,3,1,22
13,1,12,7,3,1,35
15,6,15,7,3,3,37
13,2,35,5,4,1,53
12,4,12,6,5,1,15
11,5,25,7,4,1,46
10,3,30,20,4,1,171
11,4,30,16,2,1,174
12,3,30,6,2,1,38
14,4,20,11,3,1,83
9,2,25,13,3,3,91
13,3,20,7,2,4,20
17,2,20,10,3,2,27
15,3,25,12,4,1,94
12,3,30,5,5,1,38
10,1,20,8,3,2,48
15,2,25,12,2,1,127
11,1,12,10,4,3,33
13,3,20,7,2,1,94
17,2,15,10,2,1,80
12,3,35,8,3,1,98
15,1,20,15,5,1,41
17,2,15,11,3,1,43
9,2,15,16,4,1,56
13,4,25,9,4,1,64
11,2,12,13,4,1,47
14,1,30,16,3,2,88
17,1,35,12,4,1,141
15,3,20,14,3,1,86
8,4,12,9,3,1,36
11,1,35,10,3,1,180
13,3,25,7,2,2,104
15,5,12,9,3,1,18
13,4,30,9,4,3,75
12,3,15,5,4,1,20
11,2,10,11,4,1,40
12,1,10,8,3,1,18
11,2,10,17,2,1,108
11,2,18,10,2,2,49
12,1,12,6,4,1,18
13,5,30,4,4,2,18
13,2,25,9,3,1,12
15,1,15,14,2,1,93
17,6,35,5,3,2,44
13,3,18,8,4,1,27
11,2,12,10,3,2,25
11,3,30,9,2,1,180
16,1,18,10,2,1,99
17,1,15,14,4,2,31
12,2,12,5,4,1,3
13,2,10,7,2,1,26
12,2,15,7,2,1,48
17,3,25,8,2,1,131
13,6,30,4,2,1,58
13,1,10,7,5,1,10
8,2,20,10,4,1,25
13,4,25,7,2,4,14
12,1,12,7,2,4,7
12,0,18,5,2,2,25
10,3,30,15,5,2,44
10,2,10,7,5,1,9
15,3,20,12,4,2,17
12,2,35,6,2,2,47
11,3,20,12,4,1,64
11,4,10,17,3,1,77
11,1,12,18,4,1,95
9,4,18,17,3,3,48
16,4,15,10,4,1,34
12,1,15,9,4,1,42
15,2,18,15,2,2,124
11,5,25,6,3,1,70
13,1,20,5,2,1,46
10,2,15,12,2,1,78
11,2,15,11,3,1,75
12,4,18,6,4,3,24
11,4,25,13,3,1,132
15,4,25,12,5,1,74
15,1,12,12,3,1,67
15,4,35,15,5,1,68
15,4,10,14,2,1,54
12,3,25,6,3,1,74
12,4,15,8,4,1,31
16,2,20,12,5,1,60
9,4,30,20,3,4,65
15,2,25,11,4,1,39
14,4,30,13,4,1,170
16,0,12,10,3,3,29
11,1,30,11,3,4,25
10,2,20,16,5,1,46
12,1,25,9,3,1,7
8,2,12,8,3,1,41
10,2,10,10,5,1,23
13,2,35,5,4,2,28
11,4,35,15,2,1,180
9,3,25,10,4,1,93
11,5,18,6,3,4,14
8,4,25,12,3,1,90
15,2,10,10,2,1,39
8,1,35,9,3,1,127
14,6,35,6,2,1,167
13,6,10,3,5,1,4
11,1,18,11,5,1,72
13,2,35,6,4,1,85
13,2,15,7,3,3,33
12,1,20,9,3,3,47
10,4,15,13,2,1,133
12,2,18,7,5,1,27
8,6,15,9,3,1,40
17,1,15,15,3,1,110
10,3,20,15,2,1,180
12,1,12,7,3,1,24
13,1,18,7,5,1,18
12,1,12,9,3,1,36
9,2,30,16,3,1,171
10,2,30,12,2,1,180
9,1,15,15,4,3,53
12,3,18,7,4,1,45
15,6,30,10,4,1,85
12,1,35,7,3,1,86
16,3,12,10,2,1,59
10,1,35,13,4,1,122
11,1,12,12,3,1,51
13,3,20,7,3,1,47
11,4,15,10,5,2,31
12,1,30,8,3,1,97
11,4,18,14,5,1,64
14,4,35,10,4,3,93
10,0,10,9,5,1,21
11,2,18,16,4,2,77
13,3,15,6,4,1,13
9,2,10,14,2,1,83
13,1,15,7,5,1,6
10,3,25,12,2,1,165
8,0,35,7,3,1,55
16,1,10,7,5,1,14
15,4,30,11,4,1,88
15,1,25,15,4,2,67
13,4,10,8,2,4,8
10,0,10,16,3,4,18
10,1,18,12,3,1,135
16,1,35,12,3,1,152
13,1,15,6,4,4,8
9,1,25,17,3,1,180
10,3,18,14,4,3,67
12,0,10,8,2,2,25
9,1,15,17,3,1,85
12,5,10,3,2,4,5
11,1,12,12,2,3,52
15,3,30,14,3,1,109
13,1,25,6,4,1,57
10,4,18,7,3,3,33
13,4,20,7,3,3,29
15,2,10,12,3,1,49
15,2,20,10,4,1,28
10,3,30,11,4,1,97
10,1,20,10,3,1,75
9,3,30,12,3,1,136
14,1,20,12,3,1,96
9,1,25,10,3,1,61
11,5,10,8,2,1,58
10,1,25,10,4,1,66
8,3,10,12,2,1,35
14,2,15,11,2,1,117
13,2,25,6,3,1,54
11,5,18,9,3,1,92
9,3,15,15,4,1,53
13,4,12,7,4,1,31
14,0,15,17,3,1,107
14,1,35,10,5,2,59
11,2,12,19,3,2,70
12,3,12,8,4,3,19
13,4,25,5,3,1,32
10,6,30,6,3,1,60
8,1,18,8,5,1,40
12,1,18,7,3,1,37
15,5,35,9,2,2,137
11,1,15,15,2,1,46
15,3,10,13,4,1,34
9,0,15,21,4,1,82
14,3,25,9,5,2,50
10,3,12,12,3,2,41
16,1,18,8,4,3,21
13,5,35,6,4,1,100
15,5,15,6,4,1,28
12,4,12,8,2,2,41
13,2,10,8,4,1,17
13,3,35,6,4,1,52
12,5,30,3,4,1,37
14,0,15,13,3,1,71
11,3,10,9,4,4,4
8,3,12,9,4,3,19
8,1,30,7,4,1,41
17,1,10,10,5,4,3
12,2,10,7,3,1,20
13,3,20,6,4,1,35
13,6,35,4,2,3,53
14,3,25,7,2,1,56
13,6,30,6,3,1,45
11,6,30,6,2,1,130
13,5,15,5,2,1,37
11,4,18,13,3,2,53
10,0,12,17,2,1,158
9,1,15,12,3,1,47
9,3,35,12,3,1,165
11,3,25,11,4,1,110
12,5,10,5,2,1,22
9,1,30,16,4,1,113
12,1,18,5,3,1,28
11,3,10,17,3,3,72
17,4,35,11,3,1,108
13,5,15,4,2,1,40
11,2,35,14,3,1,180
10,3,10,11,4,1,33
15,2,30,15,2,1,180
9,1,18,13,3,1,52
16,2,30,8,3,1,84
12,4,18,7,3,1,36
17,0,30,11,2,1,152
14,2,30,16,4,3,78
13,2,15,6,2,1,61
10,4,15,14,4,1,66
12,2,12,7,4,1,27
17,3,35,9,4,2,59
9,4,30,11,4,1,101
15,5,20,7,3,2,33
10,0,15,17,3,2,70
16,4,18,9,2,1,85
11,2,15,11,4,3,59
17,1,25,8,5,2,28
11,4,12,11,5,1,35
10,1,30,14,3,2,93
8,4,30,8,4,1,44
17,2,15,8,4,2,23
10,4,15,12,3,2,50
10,0,25,15,3,3,113
17,4,12,12,2,2,20
12,6,12,5,4,1,21
13,1,30,6,4,1,40
14,0,12,15,2,1,32
11,1,10,14,3,1,55
11,2,15,13,4,2,34
11,1,18,16,3,1,135
12,2,12,6,3,1,28
13,4,18,8,4,1,48
14,4,12,9,2,2,57
17,3,30,9,3,2,49
16,6,35,4,2,1,31
11,4,15,11,3,2,32
13,1,18,8,2,1,104
12,3,35,5,4,2,27
15,4,10,11,3,1,28
15,4,30,11,4,1,95
9,2,30,16,4,2,66
9,6,15,9,3,3,33
8,2,30,7,4,1,35
9,6,10,11,2,1,57
15,3,20,11,5,3,28
14,3,25,15,2,1,180
13,1,35,6,5,1,60
9,3,12,12,4,1,32
11,1,18,15,3,4,30
10,0,18,11,3,1,80
9,2,20,7,4,1,33
13,5,10,4,5,1,6
14,6,20,7,3,1,29
16,3,15,8,3,3,32
13,3,15,6,3,1,37
8,4,20,9,3,1,60
10,3,25,12,2,1,174
10,1,12,16,4,1,41
14,5,35,12,5,1,123
11,1,25,8,3,4,16
11,3,20,13,4,1,96
9,1,20,19,3,3,55
15,4,18,16,4,1,71
12,2,25,5,2,1,66
15,6,35,7,3,3,82
8,4,25,9,3,2,45
12,5,35,5,2,3,78
10,4,15,8,3,1,46
17,1,20,8,3,1,34
17,3,15,6,5,1,11
9,2,10,10,3,2,26
12,5,15,4,3,2,18
17,3,12,10,3,2,25
11,5,35,7,4,1,71
11,3,10,11,2,3,57
15,2,10,14,4,1,28
9,1,10,15,4,1,37
16,1,30,8,2,2,85
14,3,35,12,4,1,96
15,5,10,7,2,1,23
11,3,18,17,2,1,180
12,3,18,6,3,2,32
13,4,35,6,5,1,20
11,4,35,13,5,2,104
12,1,25,9,3,1,83
15,1,12,15,4,1,65
11,2,35,8,4,1,91
12,4,20,7,3,1,31
11,4,30,14,4,3,78
10,2,18,12,3,3,77
14,0,15,15,4,3,50
12,3,18,6,2,2,65
13,2,10,5,4,1,11
10,0,15,7,3,1,25
13,4,10,7,3,1,28
16,3,10,9,3,2,25
14,5,18,4,3,1,20
15,1,10,13,2,2,54
10,1,10,10,4,1,34
10,0,18,12,4,1,63
13,3,35,5,5,1,32
10,2,12,7,3,1,44
11,1,10,11,4,3,36
11,1,12,17,5,3,34
14,0,20,12,3,2,58
11,1,15,16,3,1,86
13,5,35,5,3,1,55
8,2,15,8,3,1,47
8,4,30,8,2,1,151
13,3,35,7,3,3,65
16,2,15,9,3,1,46
14,6,30,8,4,1,83
12,2,20,8,2,1,137
14,2,25,11,2,1,179
14,1,18,14,3,2,91
11,3,10,13,4,4,5
13,6,35,3,3,1,5
14,2,15,15,5,1,68
10,1,15,12,4,1,50
12,2,10,6,2,1,28
14,3,10,13,4,1,40
16,2,25,10,3,1,92
11,4,20,12,3,1,144
16,3,10,7,3,2,26
14,2,25,11,4,1,81
14,3,20,11,3,1,96
17,5,35,4,2,1,68
12,0,10,7,3,1,35
11,2,20,11,3,1,73
13,3,10,7,5,2,10
15,3,15,10,3,1,69
9,4,20,11,4,1,60
13,1,25,6,2,2,67
9,3,30,16,2,1,180
11,1,15,10,4,1,62
10,5,20,7,2,2,71
13,4,12,5,3,1,23
13,2,30,7,2,4,48
13,2,35,7,4,1,65
13,4,10,6,4,1,15
13,3,25,8,3,2,31
9,6,18,8,4,1,24
13,3,10,5,5,2,8
14,4,35,13,4,2,132
11,3,35,9,3,1,152
12,1,20,8,3,1,38
10,3,12,9,2,4,16
9,2,30,13,5,1,78
10,3,30,12,3,1,45
15,1,20,11,5,3,24
12,3,20,7,3,1,32
14,5,10,6,4,1,16
12,2,10,8,3,1,32
13,4,12,6,4,1,30
10,2,35,12,3,1,151
10,1,35,17,4,1,180
11,3,12,10,3,2,39
9,3,10,18,4,1,34
9,4,15,12,4,1,48
10,4,10,13,2,2,33
16,3,25,10,5,1,54
16,1,20,8,3,1,44
15,1,35,12,3,4,41
12,2,10,6,3,1,25
14,2,15,10,3,1,89
17,1,25,9,4,1,26
10,1,20,13,5,1,64
8,3,18,11,2,2,81
16,2,10,8,3,1,28
12,1,30,7,5,1,54
15,2,18,12,4,1,72
10,5,30,10,4,2,48
12,3,20,8,2,1,92
8,2,12,6,2,1,61
12,5,35,3,4,1,23
9,3,18,14,4,1,43
12,3,18,9,2,2,57
12,5,20,4,3,1,22
15,2,35,13,4,1,127
13,2,35,8,4,1,100
13,3,18,6,3,3,25
14,1,18,16,3,3,79
13,1,18,8,3,1,48
13,3,25,7,2,3,91
9,0,12,9,3,1,44
15,3,15,9,3,1,60
10,1,10,12,4,1,31
14,2,10,13,5,1,39
10,4,10,17,2,1,62
13,4,18,10,3,1,52
13,1,10,5,5,3,7
11,1,12,15,3,2,41
13,2,10,5,4,1,3
17,4,25,8,4,3,17
15,2,12,12,2,1,23
9,1,12,7,3,1,21
8,1,20,8,5,1,19
16,1,35,12,2,2,121
13,1,25,6,4,1,27
13,2,30,9,4,1,62
12,3,20,7,3,1,42
9,2,30,9,3,1,89
12,1,25,7,4,1,56
13,5,18,4,5,2,9
16,4,35,9,3,1,127
11,4,10,10,4,1,22
12,3,15,6,4,1,16
15,6,18,10,3,1,69
12,5,35,6,2,2,102
15,1,12,17,2,2,91
12,0,18,6,5,1,21
12,2,18,6,3,1,21
15,3,12,11,4,1,17
8,6,12,5,5,1,13
9,1,35,7,3,1,47
8,1,18,10,3,2,54
10,4,35,12,3,4,52
12,1,25,6,2,1,78
10,4,12,15,3,1,53
10,2,15,11,2,1,76
10,2,20,10,3,3,46
8,4,18,8,4,1,20
12,2,10,7,5,1,14
13,1,25,7,4,3,28
16,0,30,8,2,1,110
13,2,35,9,3,1,87
10,5,30,6,4,1,59
13,2,25,8,5,1,35
9,2,30,14,3,1,80
12,4,25,5,3,1,50
12,3,10,8,4,1,19
15,1,30,9,5,1,35
12,5,30,4,5,4,5
11,5,30,9,3,1,89
17,2,35,9,4,2,51
9,4,15,13,3,1,55
13,0,10,8,5,3,13
12,0,35,6,3,4,16
11,5,10,7,4,1,28
13,6,35,3,3,1,37
12,4,25,9,4,2,27
13,2,25,10,3,1,48
8,1,25,10,4,1,53
12,5,10,4,3,1,11
13,5,20,4,4,1,24
12,3,25,7,3,1,69
9,3,15,11,3,1,67
13,5,25,5,4,3,18
13,3,25,9,3,1,47
9,1,35,12,2,1,180
14,4,12,11,3,3,38
11,0,12,16,4,1,64
11,4,15,14,2,2,90
14,3,18,10,3,2,48
9,0,20,10,3,1,92
9,6,12,4,2,1,20
12,3,10,6,4,1,6
9,1,10,9,2,1,49
15,2,10,18,3,2,59
9,1,18,13,4,2,56
9,2,10,14,4,1,30
12,5,18,4,2,2,18
17,2,18,8,4,1,35
13,4,35,5,4,1,50
12,1,30,8,3,2,35
10,3,35,16,3,3,106
14,2,10,18,4,2,36
8,2,12,9,4,1,21
14,3,12,11,5,2,20
10,3,10,10,3,2,33
10,4,18,14,3,1,134
11,3,18,9,2,2,52
12,3,15,6,4,1,20
10,5,35,7,4,2,47
14,5,20,9,4,3,46
12,1,20,7,5,1,36
9,0,25,15,3,3,37
11,4,15,15,5,1,68
8,4,18,6,3,1,29
13,3,35,6,4,3,40
12,5,35,3,5,1,11
12,2,10,8,5,1,21
15,4,12,14,3,1,46
13,2,12,9,3,1,44
12,2,12,9,3,1,38
17,1,25,10,3,1,9
15,2,35,16,3,2,98
15,2,15,8,4,2,32
17,1,15,8,3,2,35
10,2,20,12,2,2,131
11,1,20,17,4,1,128
14,2,35,8,2,1,180
8,3,12,14,3,1,74
10,2,12,8,5,1,21
12,2,10,9,3,1,26
15,0,12,14,3,3,40
10,5,30,9,4,1,96
10,5,12,7,2,1,42
16,4,10,7,5,1,10
12,1,18,8,3,1,41
10,4,30,16,3,1,157
12,1,35,5,4,3,25
11,3,18,14,3,1,49
17,2,25,12,2,4,42
9,5,30,7,3,1,51
17,2,20,7,2,1,76
11,2,30,14,5,1,100
14,1,20,11,2,1,127
11,2,15,14,2,1,125
12,4,18,6,4,1,24
11,4,15,13,5,1,52
9,4,20,7,3,1,46
11,4,10,14,5,1,30
13,0,30,9,2,1,166
17,2,12,8,2,2,54
15,1,25,12,2,1,139
10,1,10,13,4,1,48
10,1,10,9,3,1,13
15,3,25,10,3,1,75
12,2,30,6,3,1,36
14,0,18,16,2,4,60
17,2,15,9,3,1,83
12,0,35,7,2,3,129
15,3,15,14,3,1,74
12,1,20,6,4,2,25
10,2,35,11,3,4,36
8,2,12,7,4,1,26
13,4,12,7,4,1,22
13,2,20,6,4,1,41
15,3,30,10,2,1,153
17,3,20,11,2,1,111
13,3,12,8,2,1,50
11,3,18,12,3,1,99
15,3,30,13,4,3,81
15,3,12,12,4,1,27
14,2,10,13,3,1,65
15,1,20,13,3,1,90
10,1,10,13,2,4,22
12,3,25,6,3,1,52
10,3,12,10,2,1,111
16,4,18,7,4,1,16
10,3,20,9,4,2,51
11,6,25,8,5,2,28
12,3,10,10,4,1,28
12,4,18,8,3,3,39
12,1,25,8,3,1,61
15,5,10,11,4,2,17
13,4,15,5,3,1,26
11,2,20,13,2,1,137
14,4,18,15,2,1,117
13,1,30,6,3,1,43
14,2,12,20,4,1,60
11,1,10,9,2,2,22
12,6,35,4,5,1,21
13,4,18,5,2,1,39
15,6,18,4,4,1,16
10,3,18,10,3,2,53
11,2,15,18,3,1,121
11,2,30,8,2,1,176
11,3,25,14,4,1,103
14,6,18,4,5,1,19
13,3,35,7,3,1,61
15,2,25,15,4,1,108
10,3,12,16,4,1,65
15,2,20,15,4,1,103
12,4,12,8,4,3,27
11,4,10,17,3,1,43
11,6,20,7,3,1,70
17,5,12,6,3,1,12
11,4,18,10,2,2,75
13,4,12,5,2,1,35
14,3,20,13,4,1,75
12,2,30,7,5,1,31
15,1,12,12,3,1,64
9,1,15,16,3,1,135
13,4,10,7,2,4,11
16,5,20,5,3,1,26
11,2,25,12,3,1,144
12,2,25,6,4,4,3
11,6,30,8,2,3,128
15,3,10,11,4,1,31
13,3,18,8,3,1,34
10,4,12,13,2,3,69
15,5,30,10,3,1,117
11,1,35,10,2,1,180
10,0,30,11,2,1,136
13,2,30,7,4,1,58
17,6,35,10,2,1,180
12,1,12,7,3,1,24
11,4,18,10,4,1,39
12,1,20,5,4,1,27
11,5,25,7,4,1,64
16,2,10,9,4,1,22
13,4,15,7,3,1,21
14,4,18,13,3,1,114
14,0,15,15,2,1,141
14,3,30,12,4,1,77
15,3,18,8,4,1,31
8,4,12,7,3,1,14
11,2,35,12,2,1,180
12,4,12,6,3,3,24
15,4,10,15,4,1,36
13,3,12,7,3,1,31
11,5,15,6,3,1,32
13,5,15,3,4,2,6
10,2,25,11,4,1,33
14,3,30,9,3,4,40
11,3,20,12,3,1,78
11,4,35,12,3,1,180
14,3,18,13,2,1,49
10,4,18,16,3,3,102
14,0,18,12,4,1,79
9,5,30,6,3,4,10
15,4,30,9,3,1,64
12,4,10,9,5,1,14
16,5,18,4,4,2,13
12,1,20,9,4,3,30
11,5,18,6,4,1,36
11,3,25,9,4,3,75
14,1,20,13,3,2,70
12,6,20,4,5,1,13
10,2,15,10,4,1,44
15,2,30,16,3,2,104
9,3,20,16,5,1,58
14,0,25,10,4,1,68
13,6,30,7,2,1,127
10,5,12,9,3,1,58
11,4,20,11,4,1,69
12,2,30,9,3,1,63
14,4,15,10,5,1,48
17,0,25,8,4,1,32
16,3,20,7,3,3,20
13,4,18,7,5,1,17
14,2,35,11,5,1,101
12,6,20,3,3,1,30
9,2,10,14,4,2,20
10,4,15,15,3,1,107
11,0,10,13,2,1,66
11,1,18,10,4,1,39
13,6,15,3,3,1,19
16,4,30,8,3,1,69
15,2,12,13,3,2,35
11,1,25,8,4,1,73
11,3,18,11,4,1,60
17,4,15,11,4,3,42
14,4,15,12,3,1,76
15,3,15,18,3,3,71
9,5,12,9,4,1,27
11,3,10,15,3,1,51
12,2,10,11,4,2,28
11,3,35,13,4,1,180
15,4,10,13,4,1,31
8,6,10,5,3,3,13
16,3,30,12,5,3,80
11,5,15,8,2,2,69
14,5,12,8,3,2,16
13,2,15,7,4,1,30
8,1,15,8,2,1,76
13,4,35,6,3,3,67
13,3,10,7,4,1,17
11,1,30,12,4,4,58
14,2,10,12,4,1,41
9,3,30,12,4,1,116
8,3,20,10,4,1,37
12,1,20,7,3,1,40
16,5,15,4,3,1,13
14,4,12,10,4,1,34
12,6,30,3,3,1,34
15,1,35,16,5,1,112
11,1,35,10,3,4,35
8,5,10,4,2,2,9
12,1,10,7,5,2,10
14,3,12,13,3,1,56
15,2,12,16,4,2,31
10,1,30,13,5,1,64
10,2,10,10,3,1,47
9,2,10,11,4,1,20
10,4,30,11,4,4,34
9,3,35,11,4,1,97
13,3,35,8,5,1,64
15,2,20,9,3,1,38
9,5,15,7,2,1,58
11,5,12,5,3,2,7
9,4,35,15,4,1,172
17,6,15,4,3,1,26
10,0,12,9,2,1,83
10,2,10,21,5,1,66
10,2,18,16,4,1,113
10,1,10,12,3,1,38
9,2,30,14,4,3,69
15,4,25,10,3,1,89
12,4,35,9,3,1,96
11,2,15,16,2,1,124
11,4,30,15,4,1,136
14,1,10,14,4,1,55
10,1,12,14,4,1,24
12,2,25,10,4,1,61
8,5,18,3,2,1,28
15,4,30,14,4,1,91
15,3,20,14,2,2,73
12,4,25,6,3,3,18
13,1,30,6,4,1,47
13,3,35,6,2,1,39
10,0,12,11,4,1,23
15,0,20,16,3,2,79
10,2,35,17,3,1,180
10,3,20,13,2,2,54
12,2,35,6,4,1,54
9,2,18,8,3,2,21
12,3,30,7,5,1,63
14,3,35,9,2,1,180
14,1,15,19,5,1,73
15,6,18,9,4,1,53
9,2,12,15,4,3,30
17,1,10,7,4,1,21
15,5,15,7,2,1,57
8,2,10,8,5,1,11
10,2,15,13,4,1,55
14,5,30,8,3,1,66
15,1,25,13,4,1,94
9,4,10,11,4,1,24
13,3,12,7,3,1,14
14,3,10,14,4,1,34
16,4,30,10,3,1,152
11,4,15,16,3,1,142
12,5,20,6,4,3,16
10,3,35,12,3,2,151
12,5,18,5,3,1,11
10,4,25,16,3,2,180
14,5,10,7,3,1,22
10,0,20,15,4,2,70
15,3,12,13,3,1,41
10,1,10,11,5,2,21
16,2,15,10,2,1,86
13,4,10,7,3,1,19
11,1,18,16,4,1,90
12,3,35,7,4,1,38
15,2,20,8,3,3,34
13,4,25,8,4,4,10
15,2,35,14,4,3,88
13,3,15,7,3,2,39
12,3,12,8,4,1,16
15,2,25,11,2,1,140
11,2,15,15,2,1,102
15,3,10,17,3,1,96
12,5,35,3,3,1,37
12,4,35,7,5,1,17
10,4,10,13,3,1,34
13,1,10,7,3,4,5
10,1,15,10,3,1,72
14,4,10,14,4,1,33
15,3,10,13,2,1,55
11,5,12,10,5,1,19
13,6,35,4,3,2,37
13,1,20,8,4,3,44
14,3,18,14,2,1,180
12,4,15,10,4,1,22
12,2,30,7,4,2,46
13,2,18,10,2,1,99
9,5,30,8,2,1,83
17,4,10,10,4,2,18
11,3,15,15,2,1,147
10,1,20,13,2,1,108
13,2,10,8,3,1,25
12,4,20,9,3,1,59
11,2,30,15,3,1,180
11,4,20,12,3,1,113
13,5,10,4,2,3,16
10,2,10,11,2,1,88
10,3,30,22,5,1,116
12,0,12,7,2,1,30
16,1,18,7,4,2,23
9,2,25,12,3,1,115
13,2,20,8,2,2,21
12,3,10,5,4,1,15
12,4,10,10,2,2,32
13,6,12,3,2,1,14
17,1,20,8,3,1,50
11,4,10,13,3,1,49
13,6,25,4,4,1,29
11,5,25,6,3,2,56
12,4,18,9,2,1,82
14,4,10,12,4,2,26
14,4,25,14,3,1,148
14,6,18,7,3,2,23
12,1,30,7,3,1,78
13,0,35,5,2,1,152
15,1,12,13,3,1,69
12,4,12,5,4,1,23
12,5,20,4,4,4,6
17,2,18,9,3,1,35
14,2,18,13,3,1,146
9,3,12,11,3,1,45
11,2,12,13,2,3,71
15,2,20,14,3,1,111
12,4,18,8,3,1,40
9,3,15,10,2,1,76
11,2,12,14,4,3,47
11,2,12,17,3,2,52
13,6,30,4,3,1,38
10,1,25,17,3,3,134
10,0,20,12,2,1,180
13,5,20,4,3,1,13
11,5,25,9,3,1,83
9,5,12,9,3,1,34
13,1,18,7,3,1,30
11,1,25,9,3,1,81
11,4,18,13,4,1,71
12,3,25,6,3,1,31
10,4,12,14,4,2,56
16,1,18,5,3,1,23
9,1,30,12,2,1,124
12,6,35,4,5,1,32
17,4,20,10,3,4,12
14,4,18,8,5,1,31
12,0,10,6,4,2,15
14,4,20,17,3,1,150
9,3,10,14,2,1,52
10,1,15,13,3,1,86
11,2,15,10,2,3,57
11,5,35,7,2,1,101
13,1,18,7,5,1,22
16,1,12,11,3,1,36
14,1,12,16,3,1,74
11,0,12,11,3,1,29
8,4,35,8,3,3,65
10,1,12,10,3,1,37
10,3,18,11,2,4,61
12,3,25,7,2,1,137
14,4,30,7,3,1,92
10,1,12,14,2,4,12
14,2,15,13,3,1,92
14,0,30,12,3,2,73
13,2,12,8,3,1,23
16,4,20,7,3,3,38
13,3,10,5,5,1,9
12,3,12,8,2,1,61
13,1,25,9,5,1,52
12,5,35,6,2,1,141
11,1,18,15,4,1,70
14,5,35,9,2,1,180
9,3,15,14,3,2,49
13,1,12,6,2,1,40
17,4,12,8,3,1,35
16,1,10,8,3,1,20
10,5,10,8,4,2,13
11,4,18,16,4,1,113
12,4,15,8,3,1,53
12,4,35,7,4,2,35
12,4,15,6,2,1,26
11,2,20,13,5,3,41
10,4,25,16,3,3,155
13,3,18,7,2,3,54
12,1,20,7,3,1,33
12,4,25,10,3,2,83
9,0,10,13,4,4,7
14,0,20,10,3,1,115
15,4,15,12,2,1,65
12,3,30,8,2,2,76
11,1,30,11,3,1,92
12,0,12,5,3,1,14
13,2,12,8,3,1,30
12,1,30,6,4,1,42
15,5,10,8,4,2,13
13,2,12,6,4,1,22
11,5,20,6,5,1,30
11,1,12,14,4,1,42
13,1,25,9,4,1,54
9,5,25,7,4,1,66
12,3,12,5,4,1,11
13,4,25,8,2,3,78
15,3,12,13,3,3,39
14,3,30,11,3,2,89
10,1,30,13,2,1,175
17,2,35,7,5,3,55
10,4,20,9,3,1,104
13,3,25,7,5,1,34
9,4,10,12,2,1,48
15,5,12,6,2,2,32
16,1,25,8,4,1,66
12,2,15,7,5,1,13
10,6,20,6,3,1,43
12,5,18,4,2,1,38
13,6,15,4,2,1,23
10,6,30,9,3,2,74
14,3,30,18,2,1,52
10,3,12,9,4,2,11
12,1,12,6,3,1,43
10,2,25,15,4,1,149
11,3,12,12,3,1,61
12,1,20,5,5,3,25
8,3,20,7,3,1,49
16,1,35,10,5,1,52
16,0,20,8,4,3,39
